language,code,gender,speaker_gender,side,generation,age,lineal,result,simulation
Kuuku-Ya'u,kuuk1238,0.0,0.0,0.24151660820088308,0.4743306225886031,0.26348660284907577,0.020666166361438053,0.4230950802694086,n
Iowa-Oto,iowa1245,0.13036576508388353,0.0,0.01921241835273398,0.8504218165633826,0.0,0.0,0.556711470942105,n
Urak Lawoi',urak1238,0.014241955875738696,0.0,0.0,0.6908919368382697,0.131286811544567,0.1635792957414246,0.7242393576962323,n
Piegan,pieg1239,0.08320515778077087,0.0,0.012494483025439616,0.48600074280729094,0.0,0.4182996163864986,0.4831762180773872,n
Kwasio,kwas1243,0.047112172182760474,0.0,0.0,0.7104893201940793,0.0,0.24239850762316015,0.6968181441098441,n
Burmish,burm1266,0.16240134839721085,0.0,0.0,0.6818591628591814,0.04886145499527529,0.1068780337483325,0.46619343959790216,n
Routa,rout1237,0.04501869668072594,0.0,0.0,0.7959563303094686,0.0560647805798815,0.10296019242992392,0.7028198388032825,n
Bilibil,bilb1241,0.0732280364608345,0.0,0.04106874156509816,0.8857032219740674,0.0,0.0,0.32053025494100656,n
Tulambatu,tula1253,0.05016905384987976,0.0,0.0,0.8134239476043452,0.045409567939796176,0.0909974306059788,0.6698127252493573,n
Western Panjabi,west2386,0.061733614673751436,0.0,0.0201236598778115,0.7425355517292883,0.0,0.1756071737191487,0.7031466060119643,n
Kwaio,kwai1243,0.0725433940009296,0.008449329850653484,0.03329040036632496,0.7601181483235077,0.012599705496764358,0.11299902196182011,0.3735004291555895,n
Toba,toba1269,0.06435615011056876,0.0,0.0,0.7318243972484358,0.0,0.20381945264099535,0.7206574903019058,n
Early Irish,oldi1245,0.21196687756767543,0.0,0.06917000644465361,0.5803994975041501,0.0,0.1384636184835209,0.4720874955688234,n
Fang (Equatorial Guinea),fang1246,0.11116038582318889,0.028060339187847703,0.06443237103625778,0.5814414587741289,0.0,0.2149054451785768,0.4793482550844317,n
Tetum,tetu1245,0.2848044037914512,0.03420959631796264,0.0,0.5653045536507596,0.0,0.1156814462398266,0.49425467035318077,n
Kashaya,kash1280,0.17126881664026186,0.0,0.0,0.4511000314936986,0.37763115186603946,0.0,0.4275376868002678,n
Jehai,jeha1242,0.18562531806548804,0.0,0.0,0.24307491055443017,0.5712997713800817,0.0,0.5493386358488462,n
Mekeo,meke1243,0.017203482886719173,0.0,0.0744984079711202,0.2873505622958293,0.4139618993245666,0.2069856475217648,0.7831611426914211,n
Merlav,merl1237,0.05561673960267202,0.0,0.014531529491182698,0.8180455623494767,0.0,0.11180616855666857,0.5720622153626369,n
Wiradhuri,wira1262,0.06585448554919267,0.0,0.0071686058068646755,0.651285910842887,0.0,0.27569099780105555,0.7256686054253498,n
Nage,nage1237,0.02052775726910698,0.0045230651368949595,0.052261097220722585,0.9132613608750234,0.00942671949825214,0.0,0.573047937588258,n
Atta,atta1244,0.09636560775566257,0.0,0.0,0.7164061704686827,0.0,0.1872282217756548,0.6785012338068651,n
Bungku,bung1269,0.006567970687154374,0.0,0.0,0.7046598227075256,0.0008455410268393581,0.28792666557848073,0.6991032426116808,n
Ili'uun,iliu1237,0.028942254599918,0.0,0.046899704872360025,0.4666649317524813,0.0,0.45749310877524063,0.3115563582112969,n
Mele-Fila,mele1250,0.0521578175509174,0.0,0.0018420133188845227,0.7813073353791261,0.0,0.16469283375107183,0.7176838133327549,n
Nakanai,naka1262,0.13312703762616374,0.0,0.03656988219602933,0.830303080177807,0.0,0.0,0.7051088518233476,n
Tombulu,tomb1243,0.05695785906614236,0.0,0.0,0.7204459460206841,0.03333466113679895,0.1892615337763745,0.7545272180016444,n
Pukapuka,puka1242,0.1588076310119227,0.0,0.0,0.7792424285651257,0.0,0.06194994042295169,0.57394863856851,n
Kuku-Yalanji,kuku1273,0.041779311000037886,0.0,0.010655281392553824,0.7501796510173595,0.011475628939533668,0.1859101276505153,0.4262793479278858,n
Tigak,tiga1245,0.0,0.0,0.1575790838818549,0.5152650980761838,0.0,0.32715581804196125,0.5433335270248278,n
Mala,mala1494,0.03962476950215748,0.0,0.1126795084434946,0.8459680519925864,0.0017276700617615773,0.0,0.42188312685152973,n
Eudeve,eude1234,0.0012272701397774632,0.0,0.19742044883347915,0.47727574538511663,0.3240765356416267,0.0,0.6827711915936819,n
Hehe,hehe1240,0.027223322585079344,0.0,0.0,0.7814691207686947,0.029630575561735328,0.16167698108449047,0.69027067734286,n
Dadibi,dadi1250,0.15686460893565005,0.0,0.017097063962299118,0.8260383271020508,0.0,0.0,0.28191798674248136,n
Kamba (Kenya),kamb1297,0.027482816838543457,0.0,0.018286314633829036,0.7837163285208171,0.0027256686354473906,0.16778887137136303,0.7319420382929915,n
Sundanese,sund1252,0.017149015743297105,0.0,0.0,0.6030469521313201,0.2148664371966695,0.1649375949287134,0.640415849735033,n
Mattole-Bear River,matt1238,0.05780967814045318,0.01527313327922877,0.07559295893638499,0.8513242296439331,0.0,0.0,0.8207639712369266,n
Tupinambá,tupi1273,0.25641826750500324,0.0,0.06320304585732663,0.5874974478188788,0.0,0.09288123881879139,0.47790969203720896,n
Setaman,seta1246,0.08047299378798421,0.011563876916324333,0.21256441669063172,0.6091121392867249,0.0,0.08628657331833495,0.32542775057510653,n
Potawatomi,pota1247,0.114750369854355,0.0,0.13248810810127562,0.7527615220443693,0.0,0.0,0.37844930759966355,n
Seri,seri1257,0.007875335160016879,0.0,0.008651196802033195,0.7556379837750667,0.0,0.22783548426288316,0.743723449514027,n
Movono,tang1347,0.24523004735129506,0.0,0.015665777187552098,0.4159780145128576,0.29613462253471956,0.026991538413575794,0.8426805075902475,n
Kodi-Gaura,kodi1247,0.24512066339692706,0.0,0.2356916810606374,0.5191876555424355,0.0,0.0,0.7684813834068427,n
Bahonsuai,baho1237,0.21840245922222673,0.0,0.0,0.6510067368017121,0.09637804940680972,0.034212754569251665,0.45914842122305055,n
Loloda-Laba,lolo1264,0.03762287008951076,0.0,0.03426409607191433,0.381168623289586,0.546944410548989,0.0,0.45841976660267514,n
Namakura,nama1268,0.03567289024450967,0.0,0.017564253745124714,0.7016395070789939,0.0,0.24512334893137172,0.5573062127453806,n
Kodava,koda1255,0.2775341080596939,0.0,0.004458519598114445,0.4688966256691394,0.024072799462632744,0.2250379472104194,0.4604100094659764,n
Navajo,nava1243,0.042484417985583896,0.08524441934285278,0.13916933750787358,0.5262890613630412,0.0,0.2068127638006485,0.5771105146365382,n
Bulgarian,bulg1262,0.14769652727148788,0.0,0.010034078889890762,0.6757609118021324,0.0,0.16650848203648907,0.749670644077493,n
Ingrian,ingr1248,0.0351376277888093,0.0,0.01799812301828751,0.7044786336459422,0.0,0.24238561554696098,0.7713209699864625,n
Kodeoha,kode1237,0.051187160951855104,0.0,0.0,0.8343362452804145,0.09663358506986285,0.017843008697867466,0.7522667161367103,n
Kemtuik,kemt1242,0.07635909854205972,0.0,0.04291573542166853,0.6092975500649584,0.2714276159713134,0.0,0.28880991622328966,n
Laurentian,laur1250,0.218232262532779,0.0,0.02698737389974267,0.7351567220346692,0.019623641532809013,0.0,0.7726542870437804,n
Yakan,yaka1277,0.040814620654720676,0.0,0.0,0.6761686104001722,0.0,0.28301676894510713,0.6960917908144351,n
Estonian,esto1258,0.26103238998833433,0.0,0.12915858370274783,0.5748269117330032,0.0349821145759146,0.0,0.6214122681756097,n
Choctaw,choc1276,0.21540307541274,0.0,0.060203842723969135,0.7243930818632909,0.0,0.0,0.5554535020755611,n
Onobasulu,onob1238,0.1235540198291055,0.008352300704744351,0.10296543305221913,0.7651282464139311,0.0,0.0,0.40583052160019506,n
Gondi,gond1265,0.2353902738495345,0.0,0.0,0.7354950410103865,0.029114685140078856,0.0,0.6792017126721384,n
Patani,pata1260,0.22984418076171242,0.0,0.0,0.48272360297059674,0.0,0.28743221626769094,0.6048932677387503,n
Mayo,mayo1264,0.47912294347753664,0.0,0.0,0.21375593434079657,0.0,0.3071211221816669,0.6568882067652583,n
Classical Nahuatl,clas1250,0.19668378386200241,0.0,0.0,0.6949232479095085,0.0,0.10839296822848897,0.5086926729630097,n
Maranao,mara1404,0.025562787733163967,0.0,0.0,0.6021183244809811,0.008588086019250693,0.3637308017666043,0.7220440994629626,n
Eyak,eyak1241,0.031931577770260455,0.0,0.08863079615361968,0.6992518970367402,0.004207773534460562,0.17597795550491913,0.5638566867500981,n
North Ambrym,nort2839,0.4460713480733025,0.0,0.18874302744486085,0.3077377640468966,0.0,0.05744786043494011,0.3404306932550015,n
Bukat,buka1261,0.03301229849298647,0.0,0.0,0.7998837814358284,0.0,0.1671039200711851,0.6209287862197159,n
Sake,sake1247,0.17788756110351261,0.19807278943829634,0.34728245305624117,0.27675719640194985,0.0,0.0,0.3044879262366774,n
Bontok,bont1247,0.04991349173608574,0.0,0.0,0.7502644315696883,0.006052477008986934,0.19376959968523905,0.6180420577038364,n
Mahasu Pahari,maha1287,0.2231589370922374,0.0,0.12954538424232964,0.6472956786654329,0.0,0.0,0.6073434313451194,n
Kiput,kipu1237,0.01971248938475702,0.0,0.0,0.6236740159047021,0.004370337505690934,0.35224315720485005,0.8458739040665414,n
Yao,yaoo1241,0.0,0.0,0.21428571408844627,4.6029205976723266e-10,0.7142857136281543,0.0714285718231075,0.553842287365625,n
Bende,bend1258,0.02583132337570755,0.0,0.043455874669537826,0.8261396425163117,0.0,0.10457315943844304,0.6098168728437902,n
Aklanon,akla1241,0.11433636977494546,0.0,0.0,0.6488855678693259,0.0,0.23677806235572854,0.770068403681167,n
Lamaholot,lama1277,0.3147794320368229,0.0,0.3147809914216854,0.0,0.0,0.37043957654149173,0.4325722237285106,n
East Futuna,east2447,0.08170612217968903,0.0,0.01712629590058566,0.7243614738506667,0.0,0.17680610806905855,0.6382142331679992,n
Ottawa,otta1242,0.07438446482907599,0.0,0.13691977364828029,0.7886957615226436,0.0,0.0,0.5008193310490516,n
Big Nambas,bign1238,0.06956422606501796,0.004193896943312376,0.1434167104208401,0.6201467272348636,0.0,0.16267843933596587,0.4976876347874288,n
Araweté,araw1273,0.16098634226500927,0.04198032456968353,0.07774992040664405,0.7167215091920969,0.0,0.002561903566566308,0.4378998530183811,n
Songoora,song1300,0.23523345387617262,0.0,0.09750631407162373,0.6276307401760869,0.0,0.03962949187611666,0.5592868100119966,n
Eastern Bolivian Guaraní,east2555,0.03821446737648626,0.015012786241329358,0.002097501910453219,0.72727997785533,0.0,0.21739526661640124,0.7184122842317681,n
Balaesang,bala1314,0.047441106299002986,0.0,0.0,0.8173742421403225,0.037126177667038206,0.0980584738936362,0.7925859728785483,n
Dakaka,daka1243,0.12399484637259633,0.05593314611967852,0.05998159290535781,0.7600904146023674,0.0,0.0,0.2541499200758894,n
Danish,dani1285,0.083178152022716,0.0,0.015422268499524857,0.7007465344617113,0.0,0.2006530450160478,0.7194014887261335,n
