glottocode,family,language,generation,gender,lineal,gcr,seniority,speaker_gender,result
pila1245,NA,Pilagá,0.7948589093974026,0.04500250319525051,0.15660656211144158,0,0.00353202529590547,0,0.7893135267379735
pile1238,Austronesian,Vaeakau-Taumako,0.7982543369267723,0.10411866065927372,0,0.02823917689864772,0,0.06938782551530623,0.4820834244004403
pima1248,Uto-Aztecan,Pima Bajo,0.3604256413633355,0.1238191407951527,0.13656646175983186,0.23899893687141477,0.14018981921026524,0,0.4729383164778214
pima1248,Uto-Aztecan,Pima Bajo,0.3604256413633355,0.1238191407951527,0.13656646175983186,0.23899893687141477,0.14018981921026524,0,0.4729383164778214
pinj1243,Atlantic-Congo,Pinji,0.6952174761403083,0,0,0.27001151303268944,0,0.0347710108270023,0.43831607104245224
pint1250,Pama-Nyungan,Pintupi-Luritja,0.6174753299438667,0.15859997408697898,0.13815976665313753,0.08576492931601663,0,0,0.47778667117736606
pipi1250,Uto-Aztecan,Pipil,0,0.99999432082552,1.6933465206192293e-6,0,0,3.985827959294556e-6,0.9999999999898118
pirr1240,Pama-Nyungan,Pirriya,0.12743817281334133,0.04416661525987593,0,0.36381029035864654,0.4645849215681362,0,0.7193619813876359
pitj1243,Pama-Nyungan,Pitjantjatjara,0.6669292634853341,0.16134454317005012,0.10025200445598438,0.04873509751434578,0.02273909137428552,0,0.3966301090470796
pitt1247,Pama-Nyungan,Pitta Pitta,0.7518515241190691,0.16446090958335885,0.01309362350078214,0.07059394279678997,0,0,0.385372261919634
plai1258,Algic,Plains Cree,0.756109215469381,0.1022383282010111,0.08519392664948716,0.05645852968012051,0,0,0.4007975751649084
pohn1238,Austronesian,Pohnpeian,0.562371800368755,0.1257573484625981,0.2448148776247939,0.067055973543853,0,0,0.5291470703884483
pohn1238,Austronesian,Pohnpeian,0.562371800368755,0.1257573484625981,0.2448148776247939,0.067055973543853,0,0,0.5291470703884483
poko1261,Atlantic-Congo,Pokomo,0.6055830103483736,0.17498165038597377,0.07359589179921212,0,0,0.14583944746644056,0.3339794874989125
polc1243,Afro-Asiatic,Polci,0.7851399132070038,0.0077475635521012,0.1591479546881525,0.04796456855274258,0,0,0.7718420950604971
poli1260,Indo-European,Polish,0.456320972439594,0.22589140586343265,0.19997175981330545,0.11781586188366792,0,0,0.5462707647136711
ponc1241,NA,Ponca,0.6996692793475935,0.23869307454504915,0.00641114613301849,0.05040715795975464,0.00481934201458422,0,0.4880515088953876
port1283,Indo-European,Portuguese,0.638848179758845,0.14867394286817937,0.2124400241356801,3.785323729557645e-5,0,0,0.8788919186209944
port1285,Austronesian,Port Sandwich,0.2838285955147353,0.06596798983734767,0.30653956301384083,0.343663851634076,0,0,0.3460606722991511
port1286,Austronesian,Daakie,0.6102942027664464,0.12274136264393372,0.06960737711899316,0.189520268111697,0,0.00783678935892982,0.3660303132379231
pota1247,Algic,Potawatomi,0.7527615220443693,0.114750369854355,0,0.13248810810127562,0,0,0.3784493075996635
prak1243,Sino-Tibetan,Prakaa,0.08381257870366174,0.269749501800454,0.3707240039603064,0,0.2757139155355777,0,0.5178410088933175
prus1238,Indo-European,Old Prussian,0.4051707145115439,0.3252809549329824,0.22978137812177807,0.03976695243369556,0,0,0.7055942806297795
puel1244,NA,Puelche,0.6818537810353139,0.1119924605338322,0.1919851270271625,0.0141686314036914,0,0,0.6581627912911231
puin1248,NA,Puinave,0.7712714158876409,0.108003100528852,0.0912722244307938,0.02945325915271331,0,0,0.579247804190429
puka1242,Austronesian,Pukapuka,0.7792424285651257,0.1588076310119227,0.06194994042295169,0,0,0,0.57394863856851
pulu1242,Austronesian,Puluwatese,0.4776730088406469,0.21030403353200505,0.00370385390257531,0.3083191037247728,0,0,0.25420827039917987
pume1238,NA,Pumé,0.7148038840844017,0.1080873383936922,0.1699451567737259,0.0037645991992789,0.00339902154890135,0,0.6674889729418796
punu1239,Atlantic-Congo,Punu,0.5350210031527618,0.01911035601096379,0,0.2847026489161782,0,0.16116599192009623,0.46350266530428064
puyu1239,Austronesian,Puyuma,0.4412931844415406,0.0163069294034594,0,0.03289220693440248,0.5095076792205975,0,0.9131689039464492
pwoo1239,Sino-Tibetan,Pwo,0.6672651154999165,0.2133589662999461,0.11937591820013732,0,0,0,0.6656277514644461
qawa1238,NA,Qawasqar,0.5186401665234321,0.04552601761345401,0.4258961479760878,0.00324634096224097,0.00669132692478513,0,0.7597267009377504
quec1382,NA,Quechan,0.6558256722997129,0.01173015053140024,0.09487999725143674,0.16251273353389206,0.07505144638355808,0,0.37653716293791206
rade1240,Austronesian,Rade,0.682947266963653,0.03592293504423039,0,0.15081199457234254,0.130317803419774,0,0.5211093398930373
raha1237,Austronesian,Rahambuu,0.7785483572192674,0.12173986950583432,0,0,0.09971177327489827,0,0.5791784707803764
raka1237,Austronesian,Rakahanga-Manihiki,0.7435507794949124,0.25644922050508767,0,0,0,0,0.6257577408501969
rapa1244,Austronesian,Rapanui,0.7821606346198119,0.17388732072025667,0.03066032897862121,0,0.01329171568131025,0,0.8209443235450675
rapa1244,Austronesian,Rapanui,0.7821606346198119,0.17388732072025667,0.03066032897862121,0,0.01329171568131025,0,0.8209443235450675
rapa1245,Austronesian,Old Rapa,0.8791485776599298,0.12085142234007012,0,0,0,0,0.8823726358681129
raro1241,Austronesian,Southern Cook Island Maori,0.7726707014547616,0.08881514221538916,0.1007336628439316,0,0,0.03778049348591762,0.7252720455164419
rata1245,Austronesian,Ratagnon,0.6524949998475194,0.02886315521302048,0.31570189296898443,0,0.00293995197047559,0,0.7806476373958439
reja1240,Austronesian,Rejang,0.5941533304162694,0.00500137128188129,0.3862524809426475,0,0.01459281735920181,0,0.7635652549624222
renn1242,Austronesian,Rennell-Bellona,0.7421312001384515,0.10921156144640898,0.05738485260758091,0.03556853969633349,0,0.05570384611122511,0.4052257962224839
rian1263,NA,Riantana,0.6999422868904895,0.1715839522949735,0,0.0932023205980798,0.03527144021645716,0,0.8024820161117898
rita1239,Pama-Nyungan,Ritarungo,0.47469288539993754,0.03081520909369643,0.1267584304907667,0.3677334750155993,0,0,0.4805372252454604
roma1327,Indo-European,Romanian,0.6193667886178675,0.24413433498917717,0.13649887639295527,0,0,0,0.6390520338895036
roto1249,NA,Rotokas,0.49457462960036624,0.3809368330950979,0.0935818745795786,0.01923090952079434,0,0.01167575320416288,0.4614745520224175
rotu1241,Austronesian,Rotuman,0.6942058388801934,0.23229248846273615,0.05144542995890041,0,0,0.02205624269817001,0.735125383223387
rotu1241,Austronesian,Rotuman,0.6942058388801934,0.23229248846273615,0.05144542995890041,0,0,0.02205624269817001,0.735125383223387
rout1237,Austronesian,Routa,0.7959563303094686,0.04501869668072594,0.10296019242992392,0,0.0560647805798815,0,0.7028198388032825
rovi1238,Austronesian,Roviana,0.7100153805113082,0.06456004792156486,0.22542457156712692,0,0,0,0.5813448408870759
rund1242,Atlantic-Congo,Rundi,0.765856250983011,0.00504601247404584,0.14047983632590297,0.06937485059614984,0,0.01924304962089034,0.43340621831017384
russ1263,Indo-European,Russian,0.6266692767358949,0.11921705465027288,0.2326321939731769,0.02148147464065535,0,0,0.7334649202550014
russ1263,Indo-European,Russian,0.6266692767358949,0.11921705465027288,0.2326321939731769,0.02148147464065535,0,0,0.7334649202550014
saaa1240,Austronesian,Sa'a,0.5561873718771888,0.04487271622561754,0.3240608114557073,0.05923889566628602,0,0.01564020477520025,0.5686490567173026
saaa1241,Austronesian,Sa,0.562162407724313,0.18868246430519192,0,0.24915512797049497,0,0,0.3620017927209548
saar1237,Austronesian,Saaroa,0.5752053740067774,0.08307353736949269,0.34172108862372985,0,0,0,0.7139777209403266
saba1263,Austronesian,Brunei-Sabah Malay,0.6564111078741443,0.0190102687676234,0.32457862335823234,0,0,0,0.7535083303390844
saka1287,Atlantic-Congo,Sakata,0.7756873157005605,0,0.1931767860261503,0.00610053697956693,0.02503536129372216,0,0.8309971911853626
sake1247,Atlantic-Congo,Sake,0.27675719640194985,0.1778875611035126,0,0.34728245305624117,0,0.19807278943829632,0.3044879262366774
samo1305,Austronesian,Samoan,0.7254987486419912,0.11895011421959162,0.05959183912570688,0.03925613836149208,0,0.0567031596512183,0.4296522140473774
samo1305,Austronesian,Samoan,0.7254987486419912,0.11895011421959162,0.05959183912570688,0.03925613836149208,0,0.0567031596512183,0.4296522140473774
sana1298,NA,Sanapaná,0.6997715427630302,0.02942621407919159,0.24946450943086135,0.02133773372691685,0,0,0.6163963038301679
sang1321,Sino-Tibetan,Sangtam Naga,0.7339786543656137,0.19250255993197332,0.05877504380863804,0.01474374189377491,0,0,0.6029697914200465
sang1330,Atlantic-Congo,Sangu (Tanzania),0.7794210902709316,0.04948252829691646,0.14282571734964988,0.02827066408250191,0,0,0.6474730475921632
sang1331,Atlantic-Congo,Sanga (Democratic Republic of Congo),0.6504116373283527,0.0205272418339397,0.2607965467163751,0.06826457412133251,0,0,0.7290358581990946
sang1333,Atlantic-Congo,Sangu (Gabon),0,0.4789505016130992,0,0.5210494843667737,0,1.4020127151107672e-8,0.6597587548712427
sans1269,Indo-European,Sanskrit,0.3967292443593363,0.1743335749018132,0.24138856754293853,0.1875486131959119,0,0,0.3556568198724337
sans1272,Atlantic-Congo,Cimbala-Cizali,0.6255390202434689,0,0.3377915627189029,0.0286884051890016,0.00798101184862667,0,0.7534461607316169
sara1326,Austronesian,Sarangani Blaan,0.8011971396772266,0.07308033639372456,0.10347677289333902,0,0.02224575103570968,0,0.6693088911106396
sard1257,Indo-European,Sardinian,0.5306869458835929,0.34327379330981184,0.12603926080659525,0,0,0,0.740530824372635
sata1237,Austronesian,Satawalese,0.6749484001860542,0.0802464689894827,0.24480513082446315,0,0,0,0.6784173650432288
sate1242,Indo-European,Ems-Weser Frisian,0.5258088153531885,0.29040117040514796,0.1837900142416636,0,0,0,0.5666765160265823
sate1243,Tupian,Sateré-Mawé,0.39903317534446714,0.2393671699966308,0.1522681231568039,0.2093315315020982,0,0,0.33372728250787315
savo1255,Savosavo,Savosavo,0.8379241554094787,0.09160501202298366,0,0.03068357663307739,0,0.03978725593446022,0.7245686736620947
sawa1247,Austronesian,Sawai,0.47188963904427433,0.2657916549535257,0.2623187060022,0,0,0,0.5650865729890036
sawi1257,Nuclear Trans New Guinea,Sawi,0.39911323738445287,0.3233578035665309,0.18592114883129185,0.0916078102177244,0,0,0.44135601058324936
seke1241,Austronesian,Seke (Vanuatu),0.6971494149627421,0.14490616552414118,0.12995387256827146,0.02799054694484512,0,0,0.6145308269500959
seki1238,Atlantic-Congo,Seki,0.4073831995762333,0.0751356329579205,0,0.5090293109456558,0,0.00845185652019042,0.6613119353230239
selk1253,Uralic,Selkup,0.7311984804744511,0.16690799597598116,0.10189352354956772,0,0,0,0.461832488145121
sene1264,NA,Seneca,0.6947083480203325,0.18379484831924783,0,0.10768517537782887,0.0138116282825908,0,0.6316589760914344
serb1264,Indo-European,Serbian Standard,0.5531518243553686,0.22010780139568764,0.19914084937578455,0.0275995248731592,0,0,0.6148004149275641
seri1257,NA,Seri,0.7556379837750667,0.00787533516001687,0.22783548426288316,0.00865119680203319,0,0,0.743723449514027
serr1255,Uto-Aztecan,Serrano,0.5275402460939225,0.19240086613224835,0.08960830264618067,0.04519636988050482,0.1452542152471436,0,0.3218311470048229
serr1255,Uto-Aztecan,Serrano,0.5275402460939225,0.19240086613224835,0.08960830264618067,0.04519636988050482,0.1452542152471436,0,0.3218311470048229
seta1246,Nuclear Trans New Guinea,Setaman,0.6091121392867249,0.08047299378798421,0.08628657331833495,0.21256441669063172,0,0.01156387691632433,0.32542775057510653
sgaw1245,Sino-Tibetan,S'gaw Karen,0.7299566718482492,0.186341443981401,0.08370188417034972,0,0,0,0.631647591550623
shan1293,Sino-Tibetan,Shanghainese,0.2637900310064151,0.21899103223114288,0.11911618428300716,0.3981027524794349,0,0,0.4059313630709483
shas1239,NA,Shasta,0.5034239891146496,0.2732203810334938,0.0258025995761151,0.19614294485506728,0,0.00141008542067429,0.3182179020669123
shaw1249,Algic,Shawnee,0.6729149662469265,0.23336012217287344,0,0.09372491158020003,0,0,0.2973879585984971
sher1255,Sino-Tibetan,Solu-Khumbu Sherpa,0.7729721141113135,0.12336321629926718,0,0.04409202562607613,0.05957264396334338,0,0.7758568224557126
shii1238,Atlantic-Congo,Shi,0.8171719504016178,0.05358982210541924,0.09740650526085257,0.02307009494775338,0.008761627284357,0,0.5541659663800912
shil1264,Atlantic-Congo,Shila,0.6302498643638615,0.02340315926559842,0.1887844968814919,0,0,0.15756247948904809,0.7335999076031722
shin1265,Nakh-Daghestanian,Shina (Nakh-Daghestan),0.6949637729784487,0.03316383829430362,0.2560364147493667,0.01475905981310181,0.00107691416477905,0,0.6892584626021263
ship1254,Pano-Tacanan,Shipibo-Conibo,0.6453293655224873,0.09736844347806484,0.2278727065870229,0.02942948441242502,0,0,0.703968778958164
shon1251,Atlantic-Congo,Shona,0.3720381515149041,0.10962525715209429,0.518205232520072,1.2135776512297e-4,1.0001047806637051e-5,0,0.9999999995211608
shos1248,Uto-Aztecan,Shoshoni,0.4347140903971247,0.17799955605301832,0.21990610932734336,0.15866056214099716,0.00871968208151639,0,0.41886956700298855
sibe1248,South Bougainville,Sibe,0.7014835995552949,0.15832761902085388,0,0.14018878142385113,0,0,0.40306806943530576
siee1239,Austronesian,Sie,0.5824712245820165,0.07237522312492817,0.26398541137963627,0.05485273785107134,0,0.0263154030623477,0.3960585609030672
sika1261,Austronesian,Sikaiana,0.9697825831350528,0.01344452649186632,0.0035970329135981,0.01317585745948291,0,0,0.4932792557992106
sika1262,Austronesian,Sika,0.35855391481046506,0.01429942966119959,0.1141133658204928,0.05657979158851742,0.4564534981193253,0,0.917082309222429
sind1272,Indo-European,Sindhi,0.3770227172104424,0.17727582625705762,0.15267182248102107,0.29302963405147886,0,0,0.46253571248642866
sinh1246,Indo-European,Sinhala,0.6534441929018102,0.1961834290855465,0.13808718032078438,0.01228519769185897,0,0,0.4773896402572093
sini1245,Sino-Tibetan,Sinitic,0.4681082726882116,0.18286403041098048,0.21963616666118835,0.1293915302396195,0,0,0.29587989867953823
sion1247,NA,Siona-Tetete,0.5538733573623543,0.04731726623201619,0.396121915729187,0.00268746067644253,0,0,0.5936286293133718
sira1266,Atlantic-Congo,Sira,0.20249395310147084,0.37226868690713144,0,0.4049879543036852,0,0.02024940568771256,0.6597587548677666
siri1273,Tupian,Sirionó,0.8035974760760979,0.06748754263352044,0.04747337188043019,0.08144160940995152,0,0,0.4225028837887209
siwa1245,South Bougainville,Siwai,0.7801514746341691,0.06761507214891456,0,0.15223345321691642,0,0,0.3960969792462524
skol1241,Uralic,Skolt Saami,0.5397351102253252,0.1107538895256778,0.21992078598891052,0.1295902142600866,0,0,0.42386053939067153
slav1253,NA,Slave,0.6037316804904796,0.16604361858984795,0.03241538800215539,0.14370582885418576,0,0.05410348406333114,0.3909694439885877
slov1268,Indo-European,Slovenian,0.5838250155073565,0.24784061515595507,0.16833436933668833,0,0,0,0.6958673259143189
slov1269,Indo-European,Slovak,0.4982504122505681,0.30713266120842003,0.19377977329688528,8.371532441265e-4,0,0,0.6893587511641768
soga1242,Atlantic-Congo,Soga,0.7804110507126688,0.03100525132174604,0.15532524008544266,0.03218687682838921,0.00107158105175315,0,0.7148940624568372
soge1235,Nuclear Trans New Guinea,Sogeram,0.9556034173257824,0.01423124912514433,0.01123130808311098,0.00790466260244627,0.01102936286351592,0,0.4895325479850973
song1299,Atlantic-Congo,Nsong,0.7012404876548705,0.02548693755319627,0.2660391173509327,0.00647895512076254,7.5450232023787e-4,0,0.59189963055635475
song1300,Atlantic-Congo,Songoora,0.6276307401760869,0.23523345387617264,0.03962949187611666,0.09750631407162372,0,0,0.5592868100119966
sons1242,Austronesian,Sonsorol,0.5530500817680959,0.00687356390170677,0.4142531046546067,0.02582324967559058,0,0,0.8004827964707033
sout1528,Indo-European,Serbian-Croatian-Bosnian,0.5117898130827574,0.24566713741018403,0.18921563589885187,0.05332741360820671,0,0,0.5146247426970573
sout2674,Uralic,South Saami,0.5018316837639989,0.08446145436149849,0.13940053034905456,0.17789633395240875,0.09640999757303936,0,0.5135609018898518
sout2856,Austronesian,South Efate,0.7767486053893811,0.16388130124025554,0.01300306533704199,0.03824332903308083,0.00812369900024051,0,0.6181871705707482
sout2856,Austronesian,South Efate,0.7767486053893811,0.16388130124025554,0.01300306533704199,0.03824332903308083,0.00812369900024051,0,0.6181871705707482
sout2857,Austronesian,Nahavaq,0.6161761398892027,0.24297931913450616,0.14084454097629104,0,0,0,0.5497143565504242
sout2859,Austronesian,Southeast Ambrym,0.6821294059404734,0.2910287633966196,0,0.02684183066290704,0,0,0.21349396278965613
sout2865,Austronesian,South Tuvaluan,0.7825992943646797,0.05499695204630837,0.08839089218660308,0.0740128614024089,0,0,0.4532795178617359
sout2866,Austronesian,South Marquesan,0.7409852269906579,0.07500235069303786,0.17890635519734532,0,0.0051060671189589,0,0.7765689352700411
sout2869,Austronesian,Southwest Tanna,0.8069995170036449,0.00370647271369433,0.1892940102826608,0,0,0,0.662646703439647
sout2883,Austronesian,Southeast Babar,0.5456500409081058,0.03247711027245945,0,0.01391197751190234,0.4079608713075325,0,0.6437773045918436
sout2949,Kiwaian,Southern Kiwai,0.7561780113106293,0.07220999183137983,2.3346694970149e-4,0.01071044786420352,0.1606680820440858,0,0.7124730640257582
sout2959,NA,South Slavey,0.6824088307233328,0.05973147809187847,0.2308577713590984,0.00925182916766644,0.01775009065802372,0,0.6473982671683491
sout2969,Uto-Aztecan,Southern Paiute,0.2003121711535382,0.4666723871692246,0.28444656340542973,0.03085583026820218,0,0.01771304800360529,0.4975511620569626
sout2975,Uto-Aztecan,Southern Tepehuan,0.4090112208282573,0.03687570389870465,0.2053915161093837,0.15628928991011148,0.19243226925354295,0,0.575258168706889
sout2976,Uto-Aztecan,Southeastern Tepehuan,0.7335843492717755,0.01650009403826931,0.22289616618296765,0.02701939050698756,0,0,0.6067493995915816
sout2977,Uto-Aztecan,Southwestern Tepehuan,0.65,0.1,0,0.1,0.05,0.1,NA
spok1245,Salishan,Spokane,0.4121299516530856,0.28554299778250436,0.0920930965235842,0.19283399472396284,0,0.01739995931686297,0.2933067819730736
stan1288,Indo-European,Spanish,0.6048046608579921,0.1653586761262571,0.22983666301575073,0,0,0,0.8155588995107399
stan1289,Indo-European,Catalan,0.57548199131566935,0.2152906932867432,0.2092273153975874,0,0,0,0.7219092810187784
stan1290,Indo-European,French,0.6779368125361122,0.11484134469139236,0.20722184277249553,0,0,0,0.7289141296959702
stan1293,Indo-European,English,0.731233431977228,0.07259293852423442,0.1961736294985376,0,0,0,0.6657839301266621
stan1293,Indo-European,English,0.731233431977228,0.07259293852423442,0.1961736294985376,0,0,0,0.6657839301266621
stan1295,Indo-European,German,0.7127715758618869,0.11648783358974248,0.17074059054837062,0,0,0,0.7129409346839117
stan1295,Indo-European,German,0.7127715758618869,0.11648783358974248,0.17074059054837062,0,0,0,0.7129409346839117
stan1323,Afro-Asiatic,Standard Lebanese Arabic,0.5057013449757797,0.08020878376488359,0.3317156309031421,0.08237424035619467,0,0,0.6586904912670783
suki1245,NA,Suki,0.6053435864574146,0.16529324531187464,0,0.06927119676687045,0.16009197146384016,0,0.3128311436765864
suku1259,Atlantic-Congo,Suku,0.7529743465770578,0.00442751124682244,0.21676180053140529,0.01732258664637881,0.0085137549983358,0,0.7426515183741835
suku1261,Atlantic-Congo,Sukuma,0.49081860905001146,0.23007297392637943,0.01741102194899363,0.21862033427297473,0.04307706080164091,0,0.41134316167319906
sula1245,Austronesian,Sula,0.7217399935337184,0.05262191212134337,0,0.01317772102884159,0.21246037331609652,0,0.4980759287089956
sumb1240,Atlantic-Congo,Sumbwa,0.562515847587944,0.28076865759089015,0.11391670254778982,0.04279879227337602,0,0,0.4724730844154376
sund1252,Austronesian,Sundanese,0.6030469521313201,0.0171490157432971,0.1649375949287134,0,0.2148664371966695,0,0.640415849735033
suru1262,Tupian,Suruí,0.6314397135963955,0.06093608761437674,0.26238003305886914,0.04524416573035862,0,0,0.6615313392263351
suun1239,Atlantic-Congo,Suundi,0.6472499345677354,0.188548929214753,0.05447840012781625,0.1097227360896954,0,0,0.6516823075836404
suzh1234,Sino-Tibetan,Suzhou,0.27437960653443516,0.19935280801432917,0.12845678739464533,0.3806746867016466,0.01713611135494368,0,0.39950802036665767
swed1254,Indo-European,Swedish,0.6977282560451534,0.10722176533282166,0.17808322374718627,0.01696675487483875,0,0,0.6345639896428505
taba1266,NA,Tabasco Chontal,0.6121357926278569,0.06635690598018347,0.05365223333305789,0.02009500244397551,0.24776006561492636,0,0.5734965816399844
tabl1243,Sentanic,Tabla,0.5871737246354004,0.15619985232058903,0,0.02520260099454844,0.23142382204946207,0,0.4139663849120071
tady1237,Austronesian,Tadyawan,0.6274248008514386,0.16743510943218673,0.20288835434060823,0,0.00225173537576648,0,0.6640159150904146
taga1270,Austronesian,Tagalog,0.6949879784274918,0.02812897057278322,0.276883050999725,0,0,0,0.7163831243555814
tahi1242,Austronesian,Tahitian,0.775485965598954,0.14638768532690044,0.06084258412755831,0,0,0.01728376494658714,0.7505271597589784
tahi1242,Austronesian,Tahitian,0.775485965598954,0.14638768532690044,0.06084258412755831,0,0,0.01728376494658714,0.7505271597589784
taia1239,Taiap,Taiap,0.8713941500291081,0.09245146262030177,0.03615438735059014,0,0,0,0.6727219078531907
taje1237,Austronesian,Taje,0.7473824085948997,0.00983925403517839,0.23694166361476604,0,0.00583667375515591,0,0.761881440530215
taje1237,Austronesian,Taje,0.7473824085948997,0.00983925403517839,0.23694166361476604,0,0.00583667375515591,0,0.761881440530215
taji1245,Indo-European,Tajik,0.4288739077965587,0.26843051365792187,0.19396615910849097,0.08856312577856426,0.02016629365846427,0,0.4871574165855583
taji1246,Austronesian,Tajio,0.6884525029757678,0.01203235866568323,0.2934073063331511,0,0.00610783202539797,0,0.7824659962194198
taki1248,Austronesian,Takia,0.9366118960851504,0.02538961752451971,0,0.03377665116498382,0,0.00422183522534614,0.3310340808253153
taku1257,Austronesian,Takuu,0.7168282738630349,0.01400527007721214,0.2108783240594312,0.05828813200032163,0,0,0.6961130642138036
tali1259,Austronesian,Talise,0.7827127693724637,0.0479763937893346,0.14835506778573468,0.00646039442529225,0,0.01449537462717464,0.53676233688895
tali1262,Austronesian,Taliabu,0.7550519339084815,0.15663411793397564,0.04071187981141776,0.0176538212159329,0.02994824713019216,0,0.5574182800379348
tami1289,Dravidian,Tamil,0.6112820757225828,0.12648358942653257,0.0263371089885142,0.006187801220988,0.22970942464138255,0,0.5000105951038913
tami1289,Dravidian,Tamil,0.6112820757225828,0.12648358942653257,0.0263371089885142,0.006187801220988,0.22970942464138255,0,0.5000105951038913
tana1285,Austronesian,Tanala,0.7000945073418183,0.07901034249811266,0.17561990974846356,0.04464681651209693,0,6.2842389950845e-4,0.6589594719408647
tang1347,Austronesian,Movono,0.4159780145128576,0.24523004735129503,0.02699153841357579,0.01566577718755209,0.29613462253471956,0,0.8426805075902475
tapi1254,Tupian,Tapirapé,0.5831253170469459,0.1551401499167692,0,0.18292717723234825,0,0.07880735580393647,0.34602025716137363
tasi1237,Austronesian,Tasiko,0.4785895913686712,0.10005090338325724,0.00195480545686402,0.05808260894648594,0,0.3613220908447219,0.29499630224693113
taum1237,Austronesian,Taumako,0.693544485329307,0.19291798521913145,0,0.02451536210076694,0.00225119430190718,0.0867709730488875,0.4298293625325901
taus1251,Austronesian,Tausug,0.7406210843960608,0.02280259133711691,0.22864679592939283,0,0.00792952833742953,0,0.7607823695928018
taus1251,Austronesian,Tausug,0.7406210843960608,0.02280259133711691,0.22864679592939283,0,0.00792952833742953,0,0.7607823695928018
tehu1242,NA,Tehuelche,0.6183627825916833,0.06601653736300113,0.31187849175448107,0.0037421882908345,0,0,0.7077882641271471
teiw1235,NA,Teiwa,0.5922543737923285,0.05768607512770151,0,0,0.3500595510799699,0,0.3354257211163568
tele1256,Nuclear Trans New Guinea,Telefol,0.8083201732404011,0.02590578996054729,0.04437705994167159,0.11547867716180636,0.00591829969557358,0,0.41517898990008184
telu1262,Dravidian,Telugu,0.5799513154671624,0.25616014424502054,0.1280503208747169,0.03583821941310011,0,0,0.3891259898154641
telu1262,Dravidian,Telugu,0.5799513154671624,0.25616014424502054,0.1280503208747169,0.03583821941310011,0,0,0.3891259898154641
temb1276,Tupian,Tenetehara,0.6720834228715197,0.15945064808214307,0,0.10947108112192272,0,0.05899484792441461,0.37519454573967986
temi1247,Atlantic-Congo,Temi,0.6127289452537364,0.13394092915299116,0.01986161114731567,0.1300916317837221,0.10337687376999811,8.892236554487307e-9,0.5168322040747098
tenh1241,Tupian,Tenharim-Parintintin-Diahoi,0.60832612401039,0.1220148739787442,0.1900260054817032,0.07963299652916263,0,0,0.4561055390303476
term1237,Austronesian,Termanu,0.6715138235374608,0.08666342764040573,0.12766024790516434,0.0717097325561109,0.04245276836085831,0,0.37361278835730705
tesu1245,NA,Tesuque,0.6672372679359598,0,0.17062004987124768,0.16214268219279238,0,0,0.4501100873288387
tete1250,Atlantic-Congo,Tetela,0.6519759803003418,0.01031573903302848,0.31172744516116524,0.02195784288923108,0.00402299261623342,0,0.744966475737655
tetu1245,Austronesian,Tetum,0.5653045536507596,0.2848044037914512,0.1156814462398266,0,0,0.03420959631796264,0.4942546703531808
tetu1246,Austronesian,Tetun Dili,0.8444388976337737,0.04660060818751978,0.1015011280803548,0.00383356418260883,0.00362580191574289,0,0.6334765658469829
thao1240,Austronesian,Thao,0.9405290074121476,0.00993565500223506,0.04882645162343035,7.0888596218716e-4,0,0,0.8472490011612249
thay1249,Pama-Nyungan,Thayore,0.48297762452197857,0.167636340027662,0.12735173393671526,0.2220343015136441,0,0,0.42480835517652166
tial1239,Austronesian,Tiale,0.2200739559670295,0,0.4000720915894528,0.3265400999568308,0,0.05331385248668691,0.6611550860034967
tido1248,NA,Tidore,0.8900529655637044,0.02848045984931282,0.05460825529229873,0.0243591332654568,0.00249918602922724,0,0.6820744904088941
tiga1245,Austronesian,Tigak,0.5152650980761838,0,0.32715581804196125,0.1575790838818549,0,0,0.5433335270248278
tiko1237,Austronesian,Tikopia,0.92940654588655,0.01806783690796297,0.03312505465138925,0.01940056255409769,0,0,0.43623860621915134
tiko1237,Austronesian,Tikopia,0.92940654588655,0.01806783690796297,0.03312505465138925,0.01940056255409769,0,0,0.43623860621915134
tiri1258,Austronesian,Tiri-Mea,0.682747565488851,0.00770679676271544,0.27777648500375135,0,0.03176915274468234,0,0.7196258200035598
tivv1240,Atlantic-Congo,Tiv,0.6843445401122442,0.03025906468908173,0.2838324713196196,0,0.0015639238790547,0,0.6180081555437097
tlin1245,NA,Tlingit,0.6356183592913965,0.10102427660779356,0.1789916083749888,0.08436575572582107,0,0,0.47641833609379747
toab1237,Austronesian,To'abaita,0.936695497751503,0,0.06330450224849701,0,0,0,0.7471879160067632
toba1269,NA,Toba,0.7318243972484358,0.06435615011056876,0.20381945264099535,0,0,0,0.7206574903019058
toca1235,Tupian,Tocantins Asurini,0.7528726365687264,0.04009745556109475,0.05212027447563273,0.13321888727283349,0,0.02169074612171267,0.4551549754980719
toda1252,Dravidian,Toda,0.6241172371248829,0.03429701842781022,0.3036972989720255,0.01661612441180993,0.02127232106347151,0,0.6749183439308281
toho1245,Uto-Aztecan,Tohono O'odham,0.5685329816684777,0.0465654292612628,0.1704312547058752,0.2144703343643844,0,0,0.616627941175076
toke1240,Austronesian,Tokelau,0.6538438348531801,0.1124969426403912,0.10225460803861908,0.11258846128079264,0,0.01881615318701693,0.38076030974175296
toke1240,Austronesian,Tokelau,0.6538438348531801,0.1124969426403912,0.10225460803861908,0.11258846128079264,0,0.01881615318701693,0.38076030974175296
